1_173,2_173,3_173,4_173,5_173,6_173,7_173,8_173,9_173,10_173,11_173,12_173,13_173,14_173,15_173
-1.842728491957549,-1.8422412891961482,-1.8431259815581496,-1.8441655833049015,-1.8421512595767686,-1.8391044460834876,-1.848922610297483,-1.8478831219671765,-1.8465013248477031,-1.8468354671282905,-1.8457451944460672,-1.844676789580177,-1.843578378709175,-1.8425674776044398,-1.8417623777128158
-1.8426421028692295,-1.8421865869358869,-1.8430599141020918,-1.8387092531506992,-1.8417506698047772,-1.8385839415995389,-1.848540937018189,-1.8477819666795536,-1.8464288622855727,-1.8450985525964845,-1.8457276469513564,-1.8446282870143522,-1.8434501046846103,-1.842189700071475,-1.8413088514320224
-1.841055228773786,-1.8421824077862303,-1.8395207126270066,-1.8386949451298282,-1.8416298497542123,-1.8381918069037668,-1.834909712175315,-1.8474639667111166,-1.8463546460058864,-1.8450846276896913,-1.8456889455249537,-1.8445219190602102,-1.8432836743494299,-1.8420123980348013,-1.84082527075644
-1.8408521693790618,-1.8396618849015298,-1.8390463176895242,-1.8386471816287384,-1.8416107925726346,-1.8380424048810735,-1.8343657519356373,-1.8471628648830583,-1.846235958114934,-1.8450250251712021,-1.8437427746563246,-1.8444964737853842,-1.8431993285935453,-1.8418068063845188,-1.8403112261353567
-1.8395779483734946,-1.8395420667537985,-1.838960726691613,-1.8386146232071998,-1.8412969390038754,-1.8377732103788484,-1.8339609295407566,-1.8468882022553446,-1.8461577603233053,-1.8449932623801877,-1.8437284425747174,-1.8444562768711454,-1.8430529524591739,-1.8415886791152185,-1.8401502790555357
-1.8394842851353186,-1.8390135529848524,-1.8383652404656046,-1.8384513310000516,-1.8408701876835658,-1.8370548189849605,-1.8337210801872321,-1.8309498677019709,-1.8459413961336641,-1.8448729548025413,-1.8436436832356018,-1.842201508605005,-1.8430128669780435,-1.8414411670022743,-1.8397761214392476
-1.8376223651594508,-1.838834820668562,-1.8382716125694651,-1.8384259504200087,-1.833855934551315,-1.836820540881299,-1.8336928835760984,-1.8309326840358726,-1.845710796770554,-1.8448459441785001,-1.8436123002373117,-1.8421720703559004,-1.8429508257395733,-1.8412331907088235,-1.8395634706152886
-1.8373097589477694,-1.835360002014565,-1.8377903851620743,-1.8383741784029441,-1.8329759651154467,-1.836663643874366,-1.833613084434033,-1.8309224477302242,-1.8454590787960352,-1.84465450248981,-1.843432621201863,-1.842045553606386,-1.8403237259537786,-1.8411540448439692,-1.8392549650224617
-1.8357983564686047,-1.835311425970531,-1.833272553982382,-1.8381210886077146,-1.832056696018004,-1.8363823787583984,-1.8336044205873474,-1.8308724384368196,-1.828175301958725,-1.8443737769983872,-1.8434100651660568,-1.8419736309848456,-1.8402409298129658,-1.8410604778873536,-1.8390395088952312
-1.8357191582499435,-1.835199029818311,-1.833232209532895,-1.8325985375053968,-1.8319818140928967,-1.8360472983257268,-1.8329664623201873,-1.8308383685432155,-1.8281294164065023,-1.844027097325109,-1.843118000066982,-1.8417183389478466,-1.8401117688395543,-1.8380282436714193,-1.8388461869895045
-1.8336587613331237,-1.835156230431151,-1.8331988699499837,-1.831632463915632,-1.8314419586781026,-1.8358573274535792,-1.8329624188593505,-1.8307955928312645,-1.8280343242435486,-1.8436061300903361,-1.8427051405582195,-1.8416364721996086,-1.8398989651993527,-1.8378357401331917,-1.8387433246119258
-1.833216472170582,-1.8321253615575115,-1.8331136471008505,-1.8310888232681337,-1.8306192930663803,-1.8266264519729003,-1.8328731313638111,-1.8307426541918885,-1.8278620120366071,-1.8253728511171747,-1.842193394413881,-1.841245350993696,-1.8396448650607449,-1.8377817875785514,-1.835258656608558
-1.831369817466385,-1.8319611436055634,-1.8330772165487157,-1.8304576045528183,-1.830276427209572,-1.82655655598416,-1.8328267121607715,-1.830739940816944,-1.827591395747221,-1.8250471439630291,-1.841577564332917,-1.8406430293159366,-1.8393625196886718,-1.8372880623207297,-1.8350243280685954
-1.8313283559142455,-1.8310578102101542,-1.8330761502495456,-1.8297879629021083,-1.8302510882735212,-1.8265428378592516,-1.8328089623553196,-1.8298624871291864,-1.8274276041753754,-1.8245900795120569,-1.8408497610336598,-1.8399165278432703,-1.838983214061254,-1.8371689585996087,-1.834885684115129
-1.8291877377160006,-1.8307427350424845,-1.8281333159416244,-1.8291313128053721,-1.8300065618531387,-1.8263429079258913,-1.832787881787487,-1.8298532731401183,-1.8272274540831457,-1.8239773457452302,-1.8216755802316165,-1.8390637954833065,-1.8381619338191384,-1.8365001548098605,-1.8342754539082073
-1.8286110156542819,-1.8259660300089693,-1.8270876455743075,-1.8285974063270232,-1.829983261550369,-1.8261191198123576,-1.832764896721793,-1.8296979525307409,-1.827037135522116,-1.8231876675147223,-1.8209155155436276,-1.838078935700656,-1.8371940169382632,-1.8363047718006287,-1.8340772400485221
-1.8263081688167433,-1.8258303646124112,-1.8268613858658913,-1.8276894011973581,-1.8226435745122935,-1.8260743924470981,-1.8225955096086104,-1.8296710293463698,-1.8269071950056799,-1.8222069189044876,-1.8199750670753738,-1.8369541547104271,-1.83608089363427,-1.835250625421451,-1.8332053864429285
-1.8262550042382193,-1.8254988809027606,-1.8254619715041303,-1.8208686418168267,-1.822601565834736,-1.825852748249507,-1.822303350080552,-1.8293379918223887,-1.8253397611293558,-1.822031318048478,-1.818837397283812,-1.8168438637443571,-1.8348185396943641,-1.8340290858463002,-1.8329989598381822
-1.8242185265378155,-1.8253936163653883,-1.825201050445782,-1.820866661950832,-1.8224926681191012,-1.825783738939418,-1.8217311031023538,-1.8287547884239754,-1.8251219417497588,-1.8210472947429024,-1.817489125753418,-1.8155875124890082,-1.8334004229631296,-1.8326454438405788,-1.831912629789185
-1.8235241077080449,-1.8223740174310088,-1.8237733598257138,-1.8208095688100956,-1.8222496017543273,-1.8257257786536711,-1.8208268713948528,-1.8279277052171492,-1.8246927574425658,-1.8208633050644534,-1.8159216549371904,-1.814126432379761,-1.831819003170907,-1.8310976544276243,-1.830432263077571
-1.8206428861056994,-1.8222413658935013,-1.8175382718523507,-1.8206515779392416,-1.8220353616366927,-1.825511452156749,-1.8205261558196868,-1.8268446977814885,-1.8242307643477813,-1.8200470797874282,-1.8146374756383121,-1.812451335874339,-1.810860675274396,-1.8293805348353578,-1.8287743378002348
-1.8204631809339311,-1.8210193539244017,-1.8172593204576621,-1.8205673405194043,-1.8216169019957,-1.8249212893920521,-1.8196060881052818,-1.8158920156095666,-1.8235949415519386,-1.8186416983039329,-1.8141353886934948,-1.8105560779855534,-1.8091014856466257,-1.8274877417057407,-1.826939190216409
-1.8187309654993673,-1.8205849027021512,-1.8172381862366693,-1.8205509899621586,-1.8212976983729936,-1.8238881749368256,-1.8192498548122094,-1.814222808343692,-1.8221991510412476,-1.8176020229540621,-1.812747974571016,-1.8084386225240943,-1.807128060983296,-1.8254130182946335,-1.8249233054588765
-1.817970074659351,-1.8143992077641469,-1.8171757277466327,-1.8204126414470396,-1.821280935122256,-1.8150072281088108,-1.8176316437537858,-1.8122330621420148,-1.8205328287737117,-1.8173861940440028,-1.8121712163301065,-1.8061044607533756,-1.8049360904376432,-1.8038009760120164,-1.8227219260568566
-1.8144280805302277,-1.813993582874273,-1.8169446128299376,-1.820299701633462,-1.8202589622290541,-1.8130935246082407,-1.8171674651488081,-1.8099448618055527,-1.8186022234882955,-1.8157356113130056,-1.8109857550010688,-1.8054533330026648,-1.8025236552866357,-1.8015622020665731,-1.820330726736091
-1.813993082741431,-1.8129012028099727,-1.8168926190706207,-1.813411029344511,-1.8186189501723264,-1.8107734369198707,-1.8157674829518433,-1.807719217604132,-1.8164105670745816,-1.8154954338298706,-1.8091646785878595,-1.8035829499430465,-1.7998923979601475,-1.7991043061868164,-1.8177478219967445
-1.8126321145733086,-1.812867140151885,-1.8122170012781476,-1.8114047033032477,-1.810172783393433,-1.8090372266741623,-1.815144127904106,-1.8073843055254737,-1.804239144857565,-1.813317213118246,-1.8078519752269733,-1.8029577081299992,-1.7970507720360318,-1.7964263971727796,-1.7957604336627349
-1.8119356912007138,-1.8102735113140442,-1.810771463809993,-1.8102951049040221,-1.8075146439725618,-1.8081171514108323,-1.8127625341156812,-1.8050112193895544,-1.8014649047143039,-1.810879540023832,-1.807046765758292,-1.8010644749114244,-1.794732702179164,-1.7935290970010969,-1.7930818829928559
-1.8078573064512262,-1.8102642655193737,-1.8103862834652955,-1.8087934271534047,-1.8045200021393604,-1.8062599226444889,-1.8100852905022224,-1.804643189039247,-1.798445580804219,-1.8081901820342388,-1.8052771244496484,-1.8006105572630466,-1.794025583103484,-1.7904160078642501,-1.790175096193615
-1.806942875825343,-1.809063086247882,-1.808104679136136,-1.8074693404356936,-1.8043619453455753,-1.8050409652401813,-1.8071376999270508,-1.801680743921605,-1.795194066566564,-1.8052570418390257,-1.8043219352289448,-1.7966072901227699,-1.7917061042522253,-1.7870968038846193,-1.7870441270867952
-1.8057157984801195,-1.8085854770617866,-1.8076195807418478,-1.8057502430978687,-1.8015341585123676,-1.8030228683599638,-1.7964493627428733,-1.8012434795919257,-1.7917319900033124,-1.8021012092333437,-1.8023992371893751,-1.796164131121362,-1.7909163505157002,-1.7835956712076653,-1.7836924569062411
-1.8053256006316047,-1.8011451657486133,-1.8049642732893696,-1.804303671171224,-1.8007111104136186,-1.8018714244789293,-1.792947221377313,-1.7984986595299162,-1.7902793867776163,-1.789054856295561,-1.7992654764174216,-1.7937724025803052,-1.7888793939099987,-1.7827048915501194,-1.7801255475204552
-1.8010687142139272,-1.8003492464605229,-1.7963361868432857,-1.8008418664180676,-1.7976076432531003,-1.7996442087301612,-1.7892143769651199,-1.7979572577844356,-1.7881346016097956,-1.7854979291218795,-1.795887966511303,-1.7931778196145955,-1.78831560486958,-1.7799804517000606,-1.776354058229168
-1.7996054341534233,-1.797389039215599,-1.7931616876395033,-1.791466108945015,-1.7974728868403953,-1.796012932271787,-1.7852878599939186,-1.7949824799506477,-1.786765012059852,-1.7816886312798363,-1.7922791332608867,-1.790315796785315,-1.7822873056745234,-1.7791918696560274,-1.7724025175261573
-1.794375094857438,-1.7965430483995815,-1.7924587774519887,-1.7874247160977237,-1.793687326496142,-1.792166353416298,-1.7844788603031034,-1.7912182067173346,-1.785099114237856,-1.7776560529809637,-1.7884677639531568,-1.7897101637323158,-1.7815694333097196,-1.7764996898622298,-1.7695648265174766
-1.7927291739528932,-1.7875704360512124,-1.7889405440329198,-1.7857093581141747,-1.7896781472494527,-1.781575594297063,-1.7813641384275671,-1.7872336419925963,-1.7808276061455277,-1.7734270104731984,-1.7845541602973034,-1.785954948760739,-1.7793659340260612,-1.775903838308081,-1.768311426493541
-1.7872083821880558,-1.786677364439317,-1.7881735382533537,-1.7834096398346346,-1.7794117029311218,-1.7772989188504225,-1.7807177347586058,-1.7831082133444756,-1.7789531515418857,-1.769508222375735,-1.7711220852121305,-1.7819486877746655,-1.7781166423056716,-1.7743769927744646,-1.7655953014534955
-1.7854017835569636,-1.7830461571017222,-1.7846598208439028,-1.7808291205727291,-1.7749572666937057,-1.7727962131016015,-1.775626326164084,-1.7714872061538287,-1.7775312515368296,-1.7690646372851604,-1.7670331039142508,-1.7777128296800424,-1.7754608293098109,-1.7662367147888574,-1.764236371041485
-1.7796407720346705,-1.7821225112379182,-1.7747582049494277,-1.7783618787125826,-1.77041369508329,-1.7701686272878907,-1.774992275643985,-1.7670741047058118,-1.7747635327883506,-1.7653092719715202,-1.762578165697212,-1.7732804096910253,-1.7739971069092,-1.7644071578991498,-1.7618490280619157
-1.7776755347495963,-1.7722779137592783,-1.7709974229871228,-1.776524662023597,-1.77032863481138,-1.7682410909459678,-1.7713927844696422,-1.7623487736593335,-1.7732047868090508,-1.7648318487298154,-1.757865988696153,-1.7687366169883614,-1.7711673922968776,-1.7639452041761503,-1.7606857672723055
-1.7716987847649683,-1.7713342862429124,-1.7700427309716915,-1.7717685788909503,-1.7668136237972745,-1.7661565001865558,-1.7706203822432593,-1.7574209393795752,-1.7685524987381978,-1.7625637754733217,-1.7529449616581105,-1.7643992831351696,-1.7665917320921107,-1.7603505139686637,-1.7594824333717176
-1.7695746918637096,-1.7670611711203177,-1.7655820469346624,-1.761239971490735,-1.763427529973765,-1.761453174766155,-1.7657954600128898,-1.7539679763280986,-1.763670964508539,-1.7553278658117362,-1.7478757954199227,-1.750704036566637,-1.7617751949419838,-1.7598252289443417,-1.7481846475817864
-1.7634011287149716,-1.766094475706038,-1.7645504559196659,-1.7560920360617194,-1.7597421862824472,-1.7593007729437509,-1.7607536981229837,-1.7524342822827208,-1.7586522080314428,-1.7529584251799835,-1.7460868070340962,-1.7464299055183288,-1.756756990192016,-1.7556018554107469,-1.7469675352791336
-1.7611176560140034,-1.7555155065245098,-1.760507073679746,-1.7542084415106478,-1.759546155822194,-1.757056024458309,-1.7557353298743104,-1.7493473114571425,-1.7538415637400233,-1.7522228792120078,-1.74281648250049,-1.7414802658344464,-1.7516108761623508,-1.7550908660596862,-1.7453650804363543
-1.7547641026247796,-1.7545461115083,-1.749736162772636,-1.7513297906062193,-1.7545056008587856,-1.7542288733190279,-1.7443874829824075,-1.7482355135200554,-1.7417730099984563,-1.7481639252241221,-1.741239562652958,-1.7361803531323075,-1.746540901916557,-1.7500139656981792,-1.742933469451267
-1.7523208683148643,-1.7496306440969238,-1.7455411130567953,-1.7473371851649258,-1.7491181454179558,-1.7487958644259425,-1.7392009294625888,-1.7401946287464685,-1.736926359227814,-1.7472101332657257,-1.7384257652434374,-1.730632983143441,-1.742315043710225,-1.7446669174035687,-1.7407059694298745
-1.745803074943046,-1.7486455149358378,-1.744303837492177,-1.7442663643523642,-1.7380891444797242,-1.7433788379029937,-1.733556709874939,-1.7389113727984442,-1.7314184785983258,-1.7427882789611153,-1.737563971586049,-1.72491011894503,-1.7278387001346047,-1.7391026395109124,-1.7379063045624639
-1.7431999797607154,-1.7374241945976934,-1.738972381581198,-1.7423216165821984,-1.7324334868165536,-1.7321853054433962,-1.7277743878678216,-1.7357136781038924,-1.7256197228265613,-1.7371182037230972,-1.7259682751700554,-1.7205478860803447,-1.723910531123542,-1.7333893711036128,-1.7353741693467675
-1.7365330414219853,-1.7364516645199504,-1.7376419995163521,-1.7365435492561325,-1.7271771590742184,-1.7265849528742403,-1.727565498310529,-1.7336706041062515,-1.7196962047818962,-1.7312796942985125,-1.7251758601512057,-1.7191295620655487,-1.718669774213638,-1.7276726121454429,-1.732404564281435
-1.733770317285986,-1.7308945686448172,-1.7332049598893238,-1.725356083729917,-1.7265721775156626,-1.7205573164671941,-1.722542838081443,-1.7300011741780514,-1.7189619814997232,-1.7255043000996046,-1.7217682311418365,-1.7150701915202224,-1.7128907272696048,-1.722375878096489,-1.7265825768217997
-1.7269688846945748,-1.7299143626140252,-1.7217862831026107,-1.7192796904738676,-1.722766615377001,-1.7178740480929509,-1.7224547221107187,-1.7239414145840963,-1.7140260337023456,-1.7207848786830704,-1.720397992191997,-1.7136241792556597,-1.7067795505711523,-1.7189433107620888,-1.7205224530820198
-1.724047110163349,-1.7181281002997295,-1.7172732440206981,-1.7174215307301501,-1.7169929000106858,-1.714698586743686,-1.7121517079625015,-1.7178117515536502,-1.7134977824837756,-1.7077447918693887,-1.7159551154498722,-1.710527148003536,-1.7004607632999797,-1.7025322190139769,-1.7142880255219102
-1.7171255173576119,-1.7171750395376164,-1.7157133049082947,-1.7139229015840456,-1.7130690100784707,-1.712801275281416,-1.7121341867815045,-1.7124540731409639,-1.710640596106963,-1.7032295529623973,-1.7144996416841856,-1.7097061429612264,-1.6940320814533596,-1.6996101886852324,-1.707993913066502
-1.7140456196988725,-1.7109817096110784,-1.7096059075108825,-1.7086287202348505,-1.7122578281615575,-1.7044412267356073,-1.7065807474183599,-1.700424826157565,-1.6995929710192546,-1.6972030932628497,-1.7081612207230563,-1.694500823503647,-1.6933563505242544,-1.694362874578569,-1.7019035199386017
-1.707017973794705,-1.7100298876002555,-1.7079347952456703,-1.704907759041718,-1.7066692521402664,-1.7025506356791282,-1.7064764909348962,-1.6951410901345918,-1.6963833867891125,-1.6906743767695913,-1.701589712881862,-1.6934352519795306,-1.6877056335173608,-1.6882381753646916,-1.6967918085852927
-1.7037812256106046,-1.697748483425054,-1.7032261086235219,-1.7030566374088774,-1.700286090216873,-1.6989222767537373,-1.7000405673718735,-1.688644008135221,-1.6961131221491248,-1.6839248325984624,-1.6949788212490708,-1.6903804655049304,-1.687260856115249,-1.6816733428882489,-1.694748178807554
-1.6966614779652507,-1.696838013480932,-1.6913302377981954,-1.6964311296644035,-1.6889294428741033,-1.69626300492005,-1.6933364035604923,-1.6818210544541348,-1.6901319213360793,-1.6805949832232387,-1.6888362429691175,-1.6882124979813506,-1.6821132715228038,-1.674836347388259,-1.6750654955035644
-1.6932694920252132,-1.6900190501673444,-1.686613987089462,-1.6848778228810257,-1.6823909714437177,-1.6894392040519186,-1.6875218374370438,-1.6788953713866992,-1.6899068837814935,-1.6772223553702603,-1.6852134949164337,-1.6842803425512278,-1.6818923542335769,-1.6678470142750588,-1.6736942578172187
-1.686071499946037,-1.6891196120203325,-1.6846856174078186,-1.678021453280658,-1.6768953766065786,-1.6831635789003172,-1.675680136034267,-1.675125824070651,-1.6830305093379625,-1.6742991780087937,-1.669775889163405,-1.6815478169768443,-1.679378126108292,-1.6649750582041818,-1.6688337268397435
-1.6825262241318253,-1.6764082283997004,-1.6779325890759131,-1.6763787483960573,-1.6754903817151472,-1.671659887194609,-1.6699154029659606,-1.6727069961236576,-1.675946396691075,-1.6714058565294616,-1.6665663433971583,-1.677341548907494,-1.6612647286372437,-1.660870840015563,-1.6625767067047181
-1.6752638078992501,-1.6755642435381106,-1.6758731586517217,-1.6721938332675945,-1.6715916638267885,-1.6653490386804073,-1.6628350091494868,-1.670358584429967,-1.6691400713718128,-1.6698536316161412,-1.660390191605958,-1.6701494378047765,-1.6585252382723221,-1.658288279584535,-1.6557213486271798
-1.6715675213990258,-1.6681354420815284,-1.6710142454275643,-1.665823405093923,-1.6637431173057349,-1.6580868462236293,-1.6568707608252573,-1.6579251060744493,-1.664674677159272,-1.6543065950290483,-1.6533100975008461,-1.662817713823548,-1.6583596563659648,-1.6542557532755306,-1.648598633648617
-1.6642545193510923,-1.6673131740429272,-1.6587889503920956,-1.6613828006704867,-1.6597939021641306,-1.656019403243531,-1.6555815820182442,-1.6552644437503377,-1.6507247637916695,-1.6528685210618494,-1.6458680082704775,-1.6556677379686602,-1.6527791148762747,-1.652168166992368,-1.6416049569606321
-1.6604098308951722,-1.6542342507407453,-1.653987074280803,-1.659829011444482,-1.6580656559552736,-1.6511985456496174,-1.6504278772837189,-1.6530370544374737,-1.6465405896966678,-1.6493249255157834,-1.6399683804135603,-1.6496833053230546,-1.6518611945855894,-1.6491064670509192,-1.6380587641259168
-1.653060154343029,-1.6534816145429405,-1.6516384918573814,-1.6525103099786027,-1.6524419942236062,-1.6498255510265405,-1.6494886543385763,-1.6483479298326038,-1.6395728509092933,-1.6467265283261572,-1.6383555931524199,-1.6479717025750995,-1.6452690193848336,-1.6481529965150685,-1.6306626804335422
-1.6490700031366312,-1.6454638989650003,-1.6444075528462339,-1.640823891070396,-1.645383480234402,-1.6382389715786922,-1.6364121304694348,-1.645799168496177,-1.6319203513789475,-1.642078328085873,-1.6331529120364827,-1.6286156909106426,-1.6448678690888159,-1.626297660400862,-1.6273955550738972
-1.6416976924078426,-1.6447445875907551,-1.6419059911500995,-1.6333231292792356,-1.6339538333265449,-1.636972170279116,-1.6352425982999892,-1.6380698850831588,-1.6262754249128997,-1.6392906137812495,-1.6307925290628116,-1.6274659557445108,-1.637599326857675,-1.6253793091351256,-1.6256786241161065
-1.637565352396086,-1.631359445572054,-1.6370204609001313,-1.6321011960140488,-1.626811902946977,-1.631527592413534,-1.6301269896582455,-1.6305655208409275,-1.6241456983077305,-1.6314335940499374,-1.6269051558438716,-1.621636412901922,-1.629708658484808,-1.6221442338933094,-1.6210641690071157
-1.630184635098265,-1.6307241893547673,-1.6246065607704308,-1.627149233714865,-1.6215757373665791,-1.6297743567232943,-1.6281617244608217,-1.6258128207963582,-1.6190437319527637,-1.623577596232404,-1.6259368021862568,-1.614243240537875,-1.6218377719828663,-1.6205619043977928,-1.619135451619981
-1.6259137232606062,-1.6221436577884893,-1.6198410422278549,-1.6200328574764984,-1.61903870380613,-1.62186478097893,-1.6222853751135062,-1.6121751888957347,-1.6170675363156364,-1.6166333961694905,-1.606852105145731,-1.606318299366953,-1.6145197356572984,-1.6173218438814185,-1.6159783077086953
-1.6185390758137521,-1.6215543152695184,-1.6170132512301456,-1.6147876354750408,-1.6152922391749898,-1.6152808777211125,-1.614375099062038,-1.6076539451934968,-1.6142645269087523,-1.614213043421086,-1.6056192201183535,-1.5981630997254122,-1.6098475502972738,-1.609183560410778,-1.6150170675192033
-1.614133565319663,-1.6079247357173745,-1.609511898675832,-1.6137523892638508,-1.6058603727316414,-1.6036374647505163,-1.6087484063689386,-1.59996812306782,-1.598569491309829,-1.5969060914934412,-1.6016237286228514,-1.5979609414548184,-1.6093802396569132,-1.605418094906171,-1.590262460830484
-1.6067797788746814,-1.6074342803083326,-1.6065068467336616,-1.6058692885721417,-1.6021509951588333,-1.5970927690518661,-1.5962141513919212,-1.5916930051571236,-1.5958919727307532,-1.5948837375534224,-1.5991019250132663,-1.5902069894029967,-1.587273494232504,-1.6033158006972097,-1.5891669415263547
-1.602244018146839,-1.5983224603514294,-1.6017226749540652,-1.5943043575726419,-1.5991462331125286,-1.588832352541973,-1.590730038220539,-1.591108801514512,-1.5932617433197105,-1.588045960512068,-1.5939517830922514,-1.5901665044835074,-1.5865914160691097,-1.5953628762041268,-1.5859937853149222
-1.5949262701770897,-1.5978915791892045,-1.5892667782031478,-1.586271679900311,-1.594031251126779,-1.5881679064795735,-1.5825615905081025,-1.5836219207128996,-1.5885134721581171,-1.5795164054139537,-1.5910437510633215,-1.583281374982351,-1.5825381344386709,-1.5871058353823422,-1.583681846079395
