1_31,2_31,3_31,4_31,5_31,6_31,7_31,8_31,9_31,10_31,11_31,12_31,13_31,14_31,15_31
-1.4650186449930278,-1.4561277344959476,-1.462865194073764,-1.4695371810088582,-1.5229085394922042,-1.4169415006412578,-1.4524647153879553,-1.4780673546834069,-1.5059767046173038,-1.5196638931816986,-1.1153109691367058,-1.094776103772205,-1.1199985914866926,-1.077351694407822,-1.0981173353029294
-1.4368014118816663,-1.44567872320323,-1.415545682912252,-1.4565986872414147,-1.3827347676549353,-1.4106462426158901,-1.4287510725298265,-1.4666139312531343,-1.493172580779204,-1.0685865833602068,-1.0832243302811453,-1.0406649350312025,-1.0793623998106603,-1.049107122841079,-1.0398802335392388
-1.4079702274626849,-1.4130363302620743,-1.3951851471534509,-1.4453690682538545,-1.3675519515106629,-1.4065896270072116,-1.4265113624317465,-1.4621269771355971,-0.8871194909927755,-0.9630071894560567,-0.9156507727763085,-1.0133731511918953,-1.0737137615042125,-1.0090325200929724,-0.9897077103366931
-1.3692401633183817,-1.3253582493050389,-1.383945125573247,-1.3158429515160923,-1.3522021431425402,-1.394103548953853,-1.4205975175742531,-0.8454379065172172,-0.8725267604187885,-0.8655821979304856,-0.8827917000257733,-0.9909777741841383,-0.9110326956427891,-0.9236754471272742,-0.9399607892726918
-1.3517000093126683,-1.3179856684083335,-1.3669231284761816,-1.3076418721185985,-1.3413558409820414,-1.368092627837001,-0.7340937608777374,-0.7832796931722157,-0.8569638848898045,-0.7955982763243382,-0.803767932121736,-0.8583774787317489,-0.8876807790486027,-0.8860756555278169,-0.8851480300039135
-1.2792593657866091,-1.2793988799439084,-1.2629479023472068,-1.2991802608894207,-1.332841067367431,-0.710514754870225,-0.719875811080848,-0.7297120699328562,-0.8513014795168334,-0.7508961645507545,-0.7915249048131552,-0.8536673031064536,-0.8493625199473099,-0.8165465089843946,-0.8410189748662241
-1.2633504490409178,-1.2683502468989554,-1.2582755340181533,-1.2932599950784538,-0.6291218458520722,-0.651665867938646,-0.7070230658560663,-0.6847961279183369,-0.7106703845911353,-0.7018695955240171,-0.7380245585810079,-0.6541864670636671,-0.684416937756298,-0.7628116399994623,-0.7883301788906072
-1.2431488870976928,-1.2226514602321914,-1.2531726981766584,-0.5792952288901034,-0.5918602772968758,-0.6083583237919146,-0.6514467830828201,-0.661108290422208,-0.6217988574540568,-0.6561418165990672,-0.7073713844965245,-0.6386138455897592,-0.6739476830950684,-0.7310357176828184,-0.7373383606911824
-1.1111987132071208,-1.2173535034744378,-0.5453763963102224,-0.5532098638481336,-0.5683974056632293,-0.5773403508951369,-0.5674361860437354,-0.6237171592635695,-0.5653527916208922,-0.638159442195775,-0.6819598301760115,-0.571128347711199,-0.575952080111233,-0.6168965936292791,-0.6928597181353346
-1.1109290662415905,-0.5438942140928698,-0.5353027474432263,-0.5425554342145226,-0.5416484648513048,-0.5542644733399188,-0.5299043452552958,-0.6086582532988313,-0.5399281611520478,-0.5926802025270843,-0.4824074505074293,-0.5319635229715481,-0.5554752361554401,-0.5847117713836747,-0.6532791109126875
-0.56735767078185,-0.5408220749958046,-0.519553701438656,-0.503865671422833,-0.5045447893424546,-0.496935240807152,-0.4976040498932417,-0.4764352218426432,-0.49484069329062214,-0.5386254412465847,-0.4739346575822486,-0.5139773175184406,-0.5285683570361306,-0.5764359969186927,-0.5973348149436042
-0.5671288160834526,-0.5359795740676196,-0.5088686668716623,-0.46601993458620344,-0.45454730012493333,-0.40651539042775636,-0.4029328201126167,-0.346475757859247,-0.3179061127187731,-0.32590516222983634,-0.26973398254794023,-0.28339689133335527,-0.26819624351962007,-0.2608261146990915,-0.240664089033807
0.03819380347590015,-0.5338176622064323,-0.4872536551529123,-0.44166893633913823,-0.40037229171834066,-0.3405257497656212,-0.37591094095513244,-0.2799230643642157,-0.2853320692943524,-0.16347720382353273,-0.2594389606009801,-0.2586566387569667,-0.22681239289598099,-0.22684971016547756,-0.13085276752232577
0.038510765904580656,0.27075258899129284,-0.47703060553093296,-0.4226067506220236,-0.35566562504111565,-0.32208493777802,-0.32671127104623865,-0.24637170292548066,-0.24997507883689377,-0.1292584832121696,-0.1275569035284614,-0.16107859839926475,-0.1812117209961614,-0.21774097479149146,-0.017162770776271114
0.30328719479013205,0.28876189360161153,0.3968048401827965,-0.39474816502186694,-0.3281765783628854,-0.27870085752150386,-0.20449632613965957,-0.18780701745013276,-0.21641240097538136,-0.0941955973192939,-0.09681294263670513,-0.11229873045929942,-0.11413388514853175,0.11277958145780015,0.038637087482124535
0.30663507581194027,0.3060816922855549,0.4200468270654275,0.49348465070191605,-0.2830699968399061,-0.22940372606111695,-0.11268238625420948,-0.13464162074818284,-0.005557683681771087,-0.03955444950921247,-0.03168594126052162,-0.06550479132939761,-0.09412976353745128,0.12623513214818854,0.181167551353021
0.4812012907314946,0.32637597819374486,0.4659064148396474,0.5228704738435184,0.5793571577676744,-0.1757140949632893,-0.06731707153629346,-0.06358014888433194,0.08150141815333446,0.006304634057263276,0.042362103383394446,0.09231804958362158,0.266286884476937,0.190677787639284,0.19416551228383783
0.4988563056831193,0.5660078164204488,0.4795482772904391,0.5449495520457108,0.6432686834587905,0.6631104773243195,-0.05994987609459213,0.02477528195044329,0.11543418217677276,0.08164813161775693,0.0838148848808072,0.10526317330046904,0.30460752577382477,0.26770809889758695,0.3622626168718634
0.6047699252991319,0.6227295662884328,0.5826023030906392,0.6479434347670026,0.6805299436789884,0.7494168380331089,0.8196819742446968,0.14609379071776568,0.1310302221265866,0.17238268792549252,0.274073563095225,0.4673151231111374,0.33239779735144,0.40845833921182767,0.44950032549128033
0.6497512601941149,0.6532426122695508,0.6093524720148368,0.7116931648184047,0.7431629535212956,0.8276242296382621,0.8226379177978804,0.9089669982937957,0.15015676005300108,0.25844843384874683,0.2759291763116579,0.47135018995022515,0.5405906958990936,0.5737277979264971,0.5105337192940397
0.7291683425713127,0.7423622027560105,0.7876481828005238,0.7503159659739962,0.7546227668422241,0.8712452721583289,0.8349305880402254,0.9828335122141257,1.0141665115585587,0.3933716584585334,0.5580791631560035,0.5581254089615122,0.6626183087333073,0.6254365509163584,0.5951603192160058
0.7999609073620221,0.80986498048397,0.8777098031445575,0.8130630618928981,0.8305794938127623,0.9280688966930428,1.067704231145279,1.0319649473349355,1.0395333036667496,1.0940202485049835,0.6222259605755681,0.670225524587154,0.7637189224015453,0.6534034113588463,0.6897603845820802
0.8924601881183749,0.9606860295445336,0.9412481675227509,0.9702826197661673,1.0531452039937463,0.9764414896260368,1.1225013818093597,1.0721918959480676,1.0939399729078036,1.2709880272026142,1.374487294552215,0.7373019527893723,0.7700675754353073,0.928960900810252,0.8000486849752142
0.9799408169794863,0.9746149657551021,0.9730600567816415,1.0957400195712932,1.1501121338483835,1.0202728787183333,1.1278892812758587,1.1126169175671698,1.1216784741072177,1.4017300839759592,1.4473068476488657,1.5523589117444916,0.8041161351079187,0.9327999040167043,0.9284318721485372
1.0938554848894146,1.1491787728181475,1.2134043104045593,1.1180276896199444,1.1810894468416566,1.3533680196323665,1.22312459864243,1.2043376016987661,1.5133281313314397,1.5053662821265748,1.577496234200742,1.5783277813594547,1.6390804588717196,0.9439476781930182,1.083704650696686
1.1929190532222176,1.157920449143492,1.2580824101883643,1.1863113808520522,1.2466528101335108,1.3743380031260395,1.2658411369021314,1.2402267468039727,1.5692970680079044,1.6269777445990925,1.5803517797860682,1.615229758026204,1.646143177513697,1.6731296766149928,1.2871779791043099
1.3276390960890814,1.411198664182094,1.3011922520051507,1.5115090370830129,1.3292518973950138,1.4460857492281731,1.3617140692234218,1.7330582868113633,1.6885843210478872,1.659169078809557,1.6709389281642362,1.6465823345657797,1.6588548422599714,1.674700501546963,1.7014923910486894
1.4370451418551213,1.417588673838796,1.5653112990357034,1.6024761405903394,1.6894541890655448,1.4581614816963553,1.4199309585856912,1.8062707112292868,1.8039045578008917,1.7533583281604905,1.6924411942936675,1.6727103692469902,1.662335687238334,1.676624881389876,2.1883901097790925
1.5916368863448669,1.6442044228853003,1.586287095238834,1.609705900576567,1.7264698897833886,1.5556699639848521,1.976087839793291,1.926652399648226,1.8678744708404584,1.8020710597254967,1.755903102618482,1.7108879351421349,1.6670574798596598,2.4319443043558238,2.32922115115247
1.7112836655871138,1.6547473047306844,1.6399768484908614,1.6564440689220745,1.7491522663768384,1.6539836712178935,2.0649624517826344,2.036924963126855,1.9519119330017998,1.8511931796022774,1.7843005150846871,1.719068357048529,2.5554561226576835,2.4407498756549937,2.4239042339394223
1.8856203796051663,1.9786453135915807,2.043567226697187,2.0689237151428843,1.8122355447825038,2.247056288254265,2.1732555920914427,2.0425966677194713,1.960859454923012,1.87844005188804,1.8045747783454513,2.6481718808618844,2.5586839395490584,2.4424697553497094,2.4937896301706437
2.0155508626800813,1.9909184665123731,2.101042757278739,2.093568611634147,1.8880239842982256,2.3398771072251474,2.227592423115122,2.106473172815185,2.0086971047123083,1.91999642523619,2.7335247429460057,2.6589963825225986,2.5906101925234117,2.5910374791026873,2.5462202329293566
2.210209531682429,2.2568251282565885,2.112119759712102,2.1193575271531313,2.5335974157535497,2.4319952442845345,2.2851464266863255,2.133808949202804,2.0167396480391493,2.8326776128562225,2.740415521006792,2.677456231924719,2.5996884223795895,2.597864599809713,2.589363121731408
2.3502911729270526,2.2703761045497313,2.5021190934872526,2.1938925666475924,2.620562767764797,2.4573017646469766,2.30989206142094,2.1841347379252594,2.9384993856998385,2.8478914753345292,2.772347375166602,2.698896516408204,2.6322535863015237,2.632942292871756,2.613136612050682
2.5664899757124675,2.672876056396729,2.50704200553572,2.8382544206898137,2.689253106103291,2.4917019503463353,2.3194869422780586,3.034776878351619,2.9526496577393706,2.8708256459460735,2.804854642120095,2.724256189804047,2.7156845435411996,2.677264786069284,2.663872681401197
2.7160677890821874,2.6864524924781987,2.5621287804378814,2.9143244934622192,2.6905095962782104,2.501957396815567,3.1528762347074903,3.0538781785561344,2.9539618771559426,2.8798674512421876,2.8243735256289546,2.7867758947100287,2.7443003388320673,2.705152549787474,2.6933644506599506
2.9558247868573093,2.9866126983837624,3.1623102632725466,2.9402836874857807,2.716821248180811,3.264072222892643,3.155785429207372,3.069821975757008,2.983238371827887,2.918632669212406,2.855023215379088,2.788947495419265,2.7660540699245946,2.7496207120902065,2.740583932144495
3.11293988456569,2.999290349951112,3.2136564372614362,2.954881541803018,3.384408964789382,3.274257317825947,3.1733426211684335,3.0794462406807597,2.9955808827819164,2.937573133752058,2.893634603904359,2.871830135218927,2.8462779484482277,2.815661943368632,2.791036256909293
3.379671940049511,3.5012301962715453,3.216366111926391,3.514842958077849,3.395900898579761,3.280079077752256,3.185013583872298,3.1115225018527,3.05662058212758,3.0000838100698406,2.959922388935395,2.933963582734248,2.9080847717487153,2.855949533588646,2.818285471212112
3.538570281529995,3.5122407199393257,3.657287317869298,3.521667453481414,3.401093362086447,3.3073781068513672,3.2283266541946904,3.1614420801606764,3.1065095911822276,3.0545567395300064,3.0122910633427193,2.9831928908242755,2.95415155700953,2.933974657054082,2.8721009074223662
3.839135931325675,3.808402705468011,3.6583571631918845,3.538293547910338,3.438191703470637,3.351055806156875,3.2743843850902006,3.2070232528404277,3.1490245566071704,3.095281143084181,3.0547967363899997,3.013342778856314,2.979918674370743,2.961157349463978,2.938273735795166
3.9778101919025253,3.8151264964331304,3.6879605767017463,3.578835422453365,3.481780294464593,3.394121377623165,3.3145685479141855,3.242563217363616,3.1784497210672935,3.1269080893868044,3.0724594957148357,3.023938041170857,2.986614036985904,2.9777255346221403,3.014529261911851
