1_61,2_61,3_61,4_61,5_61,6_61,7_61,8_61,9_61,10_61,11_61,12_61,13_61,14_61,15_61
-1.9669944885380886,-1.9862420280449462,-1.9609409518289844,-2.0290895559405087,-2.049528076088673,-1.8887655789314868,-2.050880609122655,-1.9350227310133756,-1.8382507834853676,-2.1475808738812607,-2.0985797565379283,-2.0299692000323777,-1.9634482371844784,-1.8883524627560893,-1.831459538963631
-1.9219648787366985,-1.8954497414658367,-1.960183617172689,-1.8453065859302666,-1.8265085187567134,-1.8856967224105974,-2.0503803303391077,-1.9336715279731331,-1.8282567069600268,-1.7417151972304292,-2.0836839367135513,-2.0231214614635973,-1.961889841229161,-1.8870128131425958,-1.8259712764561609
-1.8775848090879763,-1.8953121800490913,-1.8256121063735191,-1.8444910676166142,-1.8209977491621645,-1.885612407960515,-1.7300331744105413,-1.9322688810402797,-1.8208073760547816,-1.731627465712278,-2.0664865667850223,-2.021569746347392,-1.959404831423846,-1.885911948505921,-1.8214314258488902
-1.834303780084408,-1.807898116722656,-1.8249614185525613,-1.8427675257768406,-1.8193686259201927,-1.8824201217036616,-1.7287516784398829,-1.9310728100084258,-1.8175575182744501,-1.722524492082747,-1.640203508677872,-2.005248321323543,-1.9465329651622094,-1.883867214324346,-1.816780017403277
-1.791726336968969,-1.8071586663778527,-1.8240755484140887,-1.8423414675855743,-1.8184303078855018,-1.8802993098412881,-1.7279685030014194,-1.930259174802507,-1.8168398525218175,-1.7160249559068472,-1.6310121444379986,-1.985962871326174,-1.9407972935274276,-1.8786693727015331,-1.8130221719809785
-1.750260820273059,-1.7232515472065888,-1.6982140531813499,-1.6750640320679275,-1.8180638339459412,-1.6331732192406143,-1.7245246929065439,-1.5779505452076066,-1.816273462602983,-1.712890174788332,-1.6221307862661392,-1.552292360385791,-1.926286994359135,-1.8750638549843792,-1.809648166731613
-1.7095528072982746,-1.723202469381471,-1.6967301234464576,-1.6712133248141676,-1.606455778213519,-1.6272684456990911,-1.7242916372160566,-1.5772897097613905,-1.8145082561843162,-1.709517590051616,-1.6150051156514416,-1.5342476665673461,-1.9084874105455336,-1.868170027100475,-1.8010090127700067
-1.669972469476865,-1.6428922852592627,-1.6964289719080041,-1.6708444062507422,-1.6052483302915515,-1.6222543274022712,-1.7211601445601625,-1.5770660066651154,-1.8144414100236628,-1.7057407317743718,-1.6101711941202972,-1.520684002711191,-1.4499810352380167,-1.8517660340298956,-1.7990318546699349
-1.6312037848206118,-1.6421669861133024,-1.5771991959435063,-1.6703926671992524,-1.6044073804155894,-1.6209807881588276,-1.7192894725088221,-1.5716317653166576,-1.4401035352359417,-1.7017661867420482,-1.6055787430804993,-1.5102323611405062,-1.4429849625041065,-1.8330071984671132,-1.791646093848783
-1.5935810368042793,-1.5657632297829482,-1.5766047101140774,-1.5129646518481488,-1.6020978707625588,-1.6203903299384936,-1.4507630174288484,-1.5714280794527133,-1.439471815606002,-1.6978975266079017,-1.5960587498324321,-1.5020643941037024,-1.4347850940372378,-1.3544951989220078,-1.7813428989202973
-1.5568244515302452,-1.5655876381183673,-1.5757092037795688,-1.5122083410284093,-1.6018074239995772,-1.6198100623168583,-1.4464546929742539,-1.5678697061415423,-1.430013752948889,-1.6946720337610048,-1.5928351771173945,-1.4982972418141052,-1.4262932997856272,-1.3475598731433394,-1.7577409855068893
-1.5212341513981038,-1.493052873538388,-1.4664653955658944,-1.5108373239371116,-1.418179354374422,-1.3889052096287309,-1.4406618286772,-1.5669225346188205,-1.4290759303137897,-1.3065303319734347,-1.5893441341246204,-1.4960841441267807,-1.4070275698312915,-1.3395582553558854,-1.278485153578028
-1.4865647633256995,-1.4923537126314468,-1.4646169265030426,-1.510112144235774,-1.4140761053439166,-1.3867028238067047,-1.4383143690772435,-1.5664635930752198,-1.4244941045251474,-1.3015711921737259,-1.585929001620577,-1.4921202364207309,-1.3982871184323677,-1.3320690637132484,-1.2594217521692785
-1.453083533484089,-1.4239939008048819,-1.4645602931682025,-1.3715182085179536,-1.4115879042854673,-1.3848823615074897,-1.4373448544888905,-1.2828838270776048,-1.421904795186081,-1.298543819553077,-1.5816504028049652,-1.4912459888223428,-1.3943483970345047,-1.32276513090728,-1.2467675430935548
-1.4205778053052394,-1.4237356249804902,-1.36267463490745,-1.3680178706953097,-1.4106959266459131,-1.384655434284193,-1.4351437804753135,-1.280365692072156,-1.4198455373063334,-1.2962069569010757,-1.1798168410505343,-1.4848069919491762,-1.3920922942696865,-1.3168348668899779,-1.238662256289956
-1.3892828808644915,-1.3595587601323178,-1.3620537942497264,-1.3669506026536011,-1.4098625146600163,-1.3827118727855743,-1.4313021018864052,-1.2771755834101683,-1.4140024902836343,-1.2918061640740337,-1.175449655064374,-1.4816581837892846,-1.3882464355922888,-1.3116705642514288,-1.2331434481764196
-1.3590171766382133,-1.3588966422012674,-1.361201580421913,-1.3668897020546054,-1.244816955075208,-1.380562360509986,-1.2009615149656598,-1.2719217843756347,-1.4129919641539688,-1.2880652031752473,-1.1712023281617225,-1.463464364991122,-1.381862852459058,-1.3050447155451832,-1.2282744994133081
-1.3299847142872976,-1.2991632123395143,-1.2703709444886735,-1.2404392533035302,-1.2427267545460892,-1.1970368364558444,-1.1995446116206374,-1.2672752620164016,-1.1309107006660544,-1.2812526172355199,-1.167823462839467,-1.0644875028167704,-1.37530581701763,-1.2965971564655647,-1.2218428627456848
-1.3020332747248486,-1.2988576910052436,-1.2685394664533205,-1.2393073139859903,-1.2420685073221711,-1.190056241642655,-1.187291440984051,-1.2583131464926647,-1.128486545535094,-1.2734283763873693,-1.164693026748517,-1.05399499748279,-1.365898244392215,-1.2755322662021509,-1.2139502797664432
-1.2753360838966854,-1.2436514879189482,-1.2682780551233632,-1.2388757039032192,-1.2394338001782714,-1.1858259222616983,-1.184592642558087,-1.2554363047935093,-1.1172131115885962,-1.2638100456552714,-1.1627032847669765,-1.0427833150045038,-1.3543150636878094,-1.2686467759538584,-1.2048262549397173
-1.2497684740698773,-1.2430182583652598,-1.1860667799108382,-1.2376778839470637,-1.2366985130306751,-1.1836310275124646,-1.1788088496531717,-1.2506404823956487,-1.115665176016209,-1.2517973992902065,-1.1323015582554665,-1.0324897344406465,-0.934782033494975,-1.2616372930145443,-1.1945595399531368
-1.2254731244720778,-1.1925032637372817,-1.185436737753852,-1.1330662510325304,-1.1112324501531499,-1.178427133455734,-1.1757634280441793,-1.0265915903469687,-1.1108098767065657,-0.9842186300200083,-1.1275758837929515,-1.024123527190898,-0.9313024566391831,-1.2540344989116916,-1.183082161292115
-1.2023514751912503,-1.1921899375961111,-1.1846302166906537,-1.131119329880765,-1.1026962400393274,-1.173301655462408,-1.1732160082113037,-1.0248642117401445,-1.099855880555375,-0.9730085688572858,-1.1248900500804255,-1.0180151941957625,-0.9288459234183833,-1.245614898248283,-1.1703465967388054
-1.1805148666761254,-1.1466653442994301,-1.1143631538912138,-1.128413830117486,-1.0964699517225325,-1.02801458308689,-1.00343568292506,-1.016901808883472,-1.09779247151651,-0.9723786727187016,-1.1232653507925783,-1.0154848275381647,-0.9267928157211954,-0.8355924213795711,-1.1564541664777086
-1.159890441026172,-1.1457902308644574,-1.1130444239229063,-1.1247998054856487,-1.0945805588205872,-1.0259574869878119,-1.0018398994306754,-1.0146857684803736,-1.0818698362898609,-0.9643209725600961,-1.1203815100232029,-1.0089381114875056,-0.9106071544290292,-0.8287348191370927,-1.1418447538906946
-1.1405605934642598,-1.1054292449483398,-1.1117404829710555,-1.0478043272929638,-1.08864347815259,-1.0203111035013164,-0.9957413618237358,-1.0106594223999013,-1.072949664578728,-0.9613208416855792,-0.8509417628907766,-1.0057898226416884,-0.9040356262393654,-0.8279805060229651,-1.1276884795589293
-1.1224590910543741,-1.1046261175641505,-1.0542950230653951,-1.0374380615080994,-0.9923640022544533,-1.014533883580924,-0.9866866230692234,-0.981507365181384,-0.8657731808177767,-0.9547390939069325,-0.8478907818722363,-1.001435485996234,-0.8984267671590208,-0.8263369960597436,-0.7692410051423638
-1.105700819399026,-1.0696623641643606,-1.052431998164236,-1.0301066248072903,-0.9866995076505589,-1.0049700613186774,-0.9838302328007477,-0.9798777156511871,-0.8641259253430482,-0.9509843562865504,-0.8464164248286845,-0.9952096515443472,-0.8949750987160914,-0.8249020072265166,-0.7465304872412855
-1.090087250150526,-1.0682947079029632,-1.0474893576060316,-1.0281279857093495,-0.9842400659815297,-0.9911835295940468,-0.9633423180575071,-0.978510955566906,-0.8519177180004961,-0.9415914164515483,-0.8400775437396553,-0.9921202666853232,-0.8894268379755922,-0.782491133382881,-0.7259305078203487
-1.0759843789520824,-1.039279613769957,-1.010214483347607,-0.9703961548704143,-0.9740765759536133,-0.9068273905979298,-0.9573775789834986,-0.834263687532517,-0.8486042451087058,-0.9306185874796701,-0.8314789668421153,-0.7653084005435955,-0.872577915857794,-0.7774176472999659,-0.707703546080337
-1.062918595546917,-1.0370987086710122,-0.9978790695500737,-0.9689867479656799,-0.9618251925182874,-0.891120288203604,-0.8436450533343197,-0.832181188926179,-0.8410908014980369,-0.9177258059734861,-0.82295789642275,-0.7425070953188765,-0.8700973082008098,-0.7730850999248654,-0.695067610854129
-1.0511889268502177,-1.0156613333610873,-0.9932287241988123,-0.9585450457517569,-0.908572096071955,-0.8861101168513796,-0.8422317636215741,-0.8270240012779178,-0.8380616558205598,-0.7473729282831841,-0.7936449369226058,-0.7213849346186478,-0.8653525113386641,-0.7680900042631963,-0.684909979053268
-1.0415622900927932,-1.0103525405349258,-0.9654210018531981,-0.9501650550809699,-0.8917371135560967,-0.8809837451967112,-0.8311025755338175,-0.8206367217032358,-0.8351771781753183,-0.7330743547758337,-0.7907479066108525,-0.7037077752130093,-0.8614469657614574,-0.7513314407956813,-0.6700695142274684
-1.0310419071600585,-0.9977068729788083,-0.96086168640037,-0.9190574106570749,-0.886877599558436,-0.8766376242675352,-0.8307429775952713,-0.8182426350404284,-0.8239867059450673,-0.7216248910730452,-0.7880766389099088,-0.6931361486606138,-0.6257619953186387,-0.7413926588347113,-0.657665845373941
-1.0252999072148452,-0.9850880805589105,-0.9522287410898765,-0.9007313825613333,-0.8826484431487879,-0.8673416621741985,-0.8246330109575677,-0.8009989360687712,-0.8230404418488731,-0.7122766848063626,-0.7851262202177933,-0.6822205193078302,-0.6224481276841907,-0.737747504558034,-0.6431437727061952
-1.0158910106419416,-0.9768482191489374,-0.9385406692631759,-0.8955222887844836,-0.8753664462850358,-0.811254967696689,-0.816289620880294,-0.7975974953666326,-0.7092192236215445,-0.7056788180966198,-0.7808528414016602,-0.6723144967070833,-0.6183494139733806,-0.7318351759041593,-0.6418412045283374
-1.0110054157090502,-0.9706824405729805,-0.919075462193861,-0.8917790988218158,-0.8401836690130352,-0.8046554372082383,-0.8147257245595464,-0.7934694203906165,-0.7083711618573351,-0.6964549651187537,-0.6187250359530801,-0.6661000164165861,-0.6146600765125025,-0.7259430392262379,-0.6258667852397204
-1.0075200163604743,-0.965971688932581,-0.9161197013134061,-0.8746975832615179,-0.8332971134439003,-0.802446116234429,-0.7546218979275984,-0.7118653114825619,-0.6892788246285084,-0.6898556188596083,-0.6105636769160941,-0.6552514497465919,-0.5743560568000335,-0.5058381645300388,-0.6174866811605765
-1.0026539366888063,-0.9463947929644034,-0.9094848646647538,-0.8671507901888815,-0.8321496169635607,-0.7942400483589263,-0.7517335319656345,-0.708709677331791,-0.681622291181015,-0.6818387025127504,-0.6026802103803789,-0.6457572838152674,-0.5543822725365036,-0.498109159612598,-0.6068933029743363
-1.0000466157889305,-0.9455605640638296,-0.9004357397396774,-0.8627149244211081,-0.8249715394889178,-0.7912526969181557,-0.7400735203900621,-0.7036506753984977,-0.6740092655364293,-0.6723501339251102,-0.5992647778921919,-0.6356654694378367,-0.5519996965918271,-0.4897544991760879,-0.5973317183991339
-0.9764932345820379,-0.9372272476449869,-0.8991331408523746,-0.8578192478267624,-0.8198844916305925,-0.7812014030224043,-0.7340476316399513,-0.6923467116649514,-0.6633707243853958,-0.6568235195993629,-0.5898899801020933,-0.6230673734186847,-0.5397113864197595,-0.48621669329801687,-0.5699662182917009
-0.9698287941304957,-0.9343078804077871,-0.8940514275008479,-0.8516775160585959,-0.8065551339774387,-0.7622529286432098,-0.7295401735343314,-0.6880737312267137,-0.6586098574365171,-0.5860559613384486,-0.5697911802075125,-0.5024306151515766,-0.526597472476468,-0.465514106535319,-0.3926180772117745
-0.9638359365490112,-0.9238692966308905,-0.8808391491450857,-0.8356686350664472,-0.7912215673142854,-0.7464665031761842,-0.7076390907970511,-0.6637089502473221,-0.6344945331174094,-0.5740920422938994,-0.5441461207915854,-0.48527423612329185,-0.5014690340298155,-0.4482782748136677,-0.37805614093149
1.0675397697380287,-0.9237920560369712,-0.8796891646073999,-0.834088958842006,-0.7877681658355161,-0.7418994292563117,-0.7059210722020639,-0.6586778670465834,-0.6332376763399095,-0.5636813311568034,-0.5423830589749533,-0.47573797259840017,-0.4968954998051964,-0.43524081608800275,-0.3627040374598998
1.074161165225342,1.119377833564352,-0.8790220933150137,-0.8319257166585372,-0.7846930169965665,-0.7377379845193581,-0.6848321006606252,-0.656254521817013,-0.5880229504102186,-0.5572355827528026,-0.529738661550271,-0.46966266102075926,-0.48857792990388327,-0.4292912847507572,-0.3498215640326154
1.0797496048087474,1.1198894479086072,1.162752376162535,-0.8301670296634655,-0.7816961282926028,-0.7337649072029561,-0.6830356687335171,-0.6317738857259924,-0.5867131795288937,-0.5483789306573974,-0.5266794813708481,-0.4597927506947319,-0.4815466186793162,-0.41658948469017754,-0.3399577411881245
1.0885978991457121,1.1278045830882981,1.164452284504165,1.203784434289594,-0.7782968772293298,-0.7294638203960446,-0.6793385576472598,-0.6303466088508561,-0.5803852147729852,-0.5436370036673055,-0.5177367709627383,-0.454093205337067,-0.37831065273228476,-0.38302958303820656,-0.32912962002476165
1.0901094087485712,1.130605402940251,1.1657017689640596,1.2074114484368748,1.2449728180685327,-0.7246677847739545,-0.6746267940479623,-0.6218786570629985,-0.5749876837109035,-0.5343570148664302,-0.4679562087277344,-0.44524784119813704,-0.37218321918620323,-0.35861634802801623,-0.32026424521775426
1.0980947380870234,1.135429384488555,1.1746409036805692,1.207910696797345,1.247820703515615,1.2851372173818854,-0.6723712055221155,-0.6198390740754978,-0.5724385717824922,-0.5252386795450603,-0.45862076450843703,-0.434423241263019,-0.36712763291542605,-0.3507655439672821,-0.30899709978322926
1.1021575106096608,1.1408412862712891,1.1789969470939685,1.2120746101048936,1.2496284754505085,1.2880256426280658,1.322919850723194,-0.6185888291318006,-0.5623144961208232,-0.5154861310150527,-0.4544490112088242,-0.4239661562390593,-0.3650233861503175,-0.34732070964536577,-0.29629882877059743
1.1075422730113063,1.144208766932326,1.1859319133710708,1.2211050830198662,1.25472563599641,1.2906748940389359,1.3263364736037127,1.359090717003898,-0.5595835905825984,-0.5052339006356875,-0.45168182931668854,-0.41108855677089634,-0.36095423975109014,-0.34151337868254517,-0.2811879904422421
1.1151691518756264,1.152198060695879,1.1885808811841367,1.2304835295279453,1.2578806299949097,1.295952583103042,1.3332490326421307,1.364658104838893,1.3953072269368196,-0.49415697643268625,-0.4500546495100044,-0.39618774244138394,-0.32984435474394896,-0.26450729883916385,-0.2649072344265876
1.1219310034397796,1.1573997912648633,1.2016227325870985,1.232087010166803,1.2665142090872885,1.2991495910685167,1.3362404180037966,1.3689681033197505,1.4014986885326017,1.436555672804873,-0.447473635520793,-0.3825107650460067,-0.3283307592691346,-0.2617972566100046,-0.24783871969534924
1.1322638470540138,1.1687578037943769,1.2048793102875326,1.2412517951373843,1.2806582142874747,1.3067400194636403,1.3392784688593662,1.3729555570863439,1.4149195079411785,1.4416079795616084,1.4573409447799932,-0.36710452845599273,-0.32558967643958875,-0.2612201523267107,-0.22996400800756542
1.1422267143994838,1.176181479404127,1.2084943286801515,1.247120156240311,1.2894339617620965,1.3121358798973832,1.3540536075357497,1.377865163871951,1.417935676942519,1.4472689280445865,1.4688343129664034,1.4794763161487776,-0.32187713923780303,-0.25969714013097284,-0.2109954691838743
1.1541755563477765,1.1923149092729182,1.2300265630359333,1.2697338301531784,1.292133218857376,1.3354964163665275,1.3594226893295327,1.4001136089389377,1.424526305253124,1.452920822262867,1.4789338163698174,1.503778237417661,1.5363500310396412,-0.25773117268578416,-0.19074410823645938
1.167181187808258,1.1959642609677217,1.234232056529386,1.2717049611236313,1.3011046070110088,1.3419554408640366,1.3686333986017658,1.405096714263638,1.4274272918145827,1.4601803029874396,1.4870211470357344,1.5248907281092237,1.5481992446436872,1.5781040048182213,-0.16915575636530922
1.1814379389576557,1.2195039424733285,1.236413114332229,1.2766695017058198,1.3084078301059747,1.3503070337135508,1.3771595653226636,1.4089046649677972,1.4324845399927382,1.4670311999832186,1.4937186686199715,1.5428530962999312,1.557038682220071,1.5918344563433775,1.5952257167077788
1.1970222711243732,1.2209444779955858,1.2699231922839793,1.2803145296768133,1.3397387318809557,1.3560100094641623,1.3853481879562612,1.4268315130404823,1.459318202496328,1.475857471717656,1.502180885190827,1.554938535849314,1.563743659970269,1.5984515070986156,1.6218843384914994
1.2138468675003693,1.2508572021086863,1.272180538936779,1.3202594264238376,1.3466617679216526,1.363321420869733,1.392269297009489,1.431644144338536,1.4709203052530126,1.4833851869901085,1.5463183006711243,1.5592443097772628,1.5872163104934502,1.6021556800548908,1.6291143162973651
1.2319508962374222,1.2515465526823024,1.2772182243897499,1.326300488091548,1.3512826393209647,1.372553241700429,1.3988577524761994,1.4428603705638574,1.4745966974436728,1.492282538392519,1.5499947340161646,1.5693474461905867,1.5908846095534983,1.6066660199225842,1.6371693690000146
1.251348506047705,1.2873450481123547,1.3219947545700221,1.3280433430872476,1.3556914092943262,1.4195945617463783,1.4592974366284066,1.4484652123785844,1.4873258593216454,1.5028971693484812,1.5598619706024643,1.5726011069706807,1.5961651159448735,1.6167564340096239,1.6464580796268629
1.2719889161125035,1.2877551201511916,1.3247391489810287,1.3308718783570883,1.3573704368906485,1.4283304033338415,1.461112643476787,1.4535274237943627,1.496215052758297,1.506206807193346,1.5617122335378713,1.5843137230809068,1.5999486682410835,1.6307251124920124,1.6572422208421267
1.293935567961336,1.328554044830974,1.3258506567815291,1.397600130057767,1.4317939480253876,1.4333114587789637,1.4717480828012353,1.5173581815840882,1.5090331668187271,1.5810694470926767,1.5731190801624129,1.59052200449817,1.6060454209327144,1.646440499313073,1.6688957478515696
1.317096584334237,1.3291825724765451,1.3846759170528675,1.3983785277730483,1.4352292096209431,1.4381381128942388,1.4750967283558176,1.5254405940531075,1.5132953237224287,1.594572719977463,1.5925041884421918,1.6005983530625636,1.6524301282098461,1.6611429576486294,1.6811466425736603
1.3415602456376954,1.3752972048022363,1.3867042372390452,1.4012175882710998,1.4369449828905199,1.4422074448365636,1.4817956291166872,1.5319692700380099,1.5221797279892677,1.6015616861371786,1.6070971522393287,1.6089602234640819,1.6728154487517952,1.6838864919388694,1.6938434412183965
1.3672024629172357,1.3756277937032793,1.3874275788855417,1.4043578933810594,1.4392152351815066,1.4441924832980875,1.487171353374539,1.5407163118019085,1.530612067524978,1.6138489733837575,1.6105416122076297,1.6249630250378122,1.6889849989375174,1.699314529836112,1.706652133328418
1.3941365642462566,1.4265794648553278,1.4597357279038126,1.488929226204114,1.4410173232803623,1.5575261802178058,1.489435003190229,1.5463887852503941,1.653428612352201,1.614826516623112,1.6222997505946304,1.689490028443393,1.7032737125077766,1.7117413542373925,1.7196188108622599
1.4222057428728931,1.4272855229262105,1.460191233292268,1.4944552824787722,1.5444407788082324,1.5605685315175608,1.6005801538487339,1.5546249047557463,1.653710385794799,1.6302821212783225,1.6243292704852355,1.7250252342495662,1.7190386001503546,1.7242871178881907,1.7326170948444986
1.4515510747255973,1.4833382168840206,1.4612041404094298,1.4947383438527808,1.552088439908921,1.563029699173525,1.6111574858574094,1.5601060192465799,1.664194016442592,1.6315837908723336,1.6305587282104865,1.7398790644928064,1.7313899100275536,1.7371329714930408,1.7455297321350893
1.4819824412713063,1.4835940131812813,1.5439519242635278,1.4958734221558625,1.5551528102654022,1.564665348102857,1.6206314374977164,1.565516226040347,1.664969959020161,1.6407098253328842,1.7593521374275685,1.7470189619441043,1.7381402816541025,1.7510590318940562,1.7568657545190807
1.5136709796585417,1.5443091893222005,1.5458864415528277,1.6067753724775848,1.556327334699279,1.5671554763062452,1.624084945230512,1.7334763840793457,1.6722592053427505,1.6486163210007088,1.7752249883020372,1.7551278936167105,1.748560379370913,1.7573645223228151,1.7693986055682611
1.5463927702886877,1.5450539584753273,1.5459195110939306,1.6080176911862918,1.5582785023495762,1.5688624312164523,1.6251072260695518,1.7350851958270779,1.6757464560643924,1.6598052700243007,1.788136082961036,1.7659312706121681,1.7589298695701376,1.763479260917358,1.7748546890211354
1.5803511090741564,1.6105831531955543,1.6409147850753414,1.609212643485072,1.7018723677360605,1.7221055866308412,1.628810198321974,1.7354613147641824,1.6796010664860879,1.8227553695403271,1.797673582808725,1.7735723626841602,1.7688135997735637,1.76944022053858,1.9756349669511821
1.6152876174914426,1.6107499454250278,1.6413114435901568,1.6101851853898295,1.7032001896602909,1.7312063156421513,1.6301753120803262,1.7423830646744447,1.6874680993426134,1.8397309536435758,1.8052330658167994,1.7831593176478617,1.7763365884371183,1.77913490050533,1.9950286904176697
1.6514397657795612,1.6806825600630442,1.6423822098939749,1.7379681477687983,1.704894285889815,1.7377812205636007,1.831192510045875,1.743683237473111,1.6886105315838897,1.854089506532737,1.8141097038591814,1.7898417261768793,1.7854036214241449,2.0403649177609537,2.0101509004684224
1.6885137581465015,1.6814498231509207,1.7466083097853544,1.742272703462892,1.7073130332698732,1.7380838502932483,1.8324519588561332,1.7475844139909482,1.9020786369023692,1.8641884445896155,1.821045750249627,1.798175434296849,1.7963788566897358,2.0421253121981167,2.022192280398045
1.7267832851445095,1.7559017205180196,1.7481018492447373,1.7425218385266021,1.707655421299746,1.7389887209431558,1.8343830193007187,1.7494374251439933,1.9161029795577775,1.8678108050895106,1.8251142044788435,1.8001213260951592,2.0843779563414184,2.044530404352283,2.030972260151438
